radius_0,radius_1,desired_impact_vel,time_step,rho,coeff_of_res,max_pen_depth_percent_0,max_pen_depth_percent_1,collision_steps,real_impact_vel,desired_collision_step_count,initial_separation_distance,simulation_max_step_count,desired_coeff_of_res
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,3,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,5,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,7,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,10,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,12,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,15,0.000000121,1,0.2
0.0000001,0.00000001,0.000003,1,0.88,error,Coefficient of restitution is greater than 1: 14402.689999618024,,,,20,0.000000121,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,1,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,3,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,5,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,7,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,10,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,12,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,15,0.000000066,1,0.2
0.00000003,0.00000003,0.00000003,1,0.88,0.1407085030102659,0.5251000006366078,0.5251000006366078,6,0.00000003,20,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.0000001,1,0.88,error,Coefficient of restitution is greater than 1: 2.096555551311487,,,,20,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,3,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,5,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,7,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,10,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,12,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,15,0.000000066,1,0.2
0.00000003,0.00000003,0.0000003,1,0.88,error,Coefficient of restitution is greater than 1: 29.12299998726777,,,,20,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.18777773533687,,,,1,0.000000066,1,0.2
0.00000003,0.00000003,0.000001,1,0.88,error,Coefficient of restitution is greater than 1: 127.18777773533687,,,,3,0.000000066,1,0.2
